filename;size;dominating_set;runtime;mipgap;optimal
rnd_3500_40_2.txt;10;[114, 165, 373, 1099, 1977, 2417, 2551, 2736, 2884, 3465];1800.3838140964508;0.7;False
rnd_3500_20_1.txt;21;[21, 37, 840, 1055, 1150, 1353, 1474, 1476, 1607, 1779, 2010, 2097, 2152, 2297, 2377, 2788, 2840, 2927, 3059, 3182, 3418];1800.403067111969;0.7142857142857143;False
rnd_10_30_2.txt;4;[2, 4, 8, 9];0.0006029605865478516;0.0;True
rnd_150_30_1.txt;6;[0, 8, 41, 44, 105, 144];1.745331048965454;0.0;True
rnd_10_30_3.txt;4;[0, 1, 3, 4];0.0013039112091064453;0.0;True
rnd_500_50_3.txt;5;[99, 105, 336, 404, 429];1513.765872001648;0.0;True
rnd_600_50_2.txt;5;[271, 282, 305, 426, 569];1800.01473402977;0.2;False
rnd_2500_40_3.txt;9;[41, 152, 991, 996, 1377, 1914, 1968, 2005, 2452];1800.0681710243225;0.6666666666666666;False
rnd_30_20_4.txt;5;[2, 7, 15, 17, 23];0.0013489723205566406;0.0;True
rnd_20_40_2.txt;3;[13, 15, 19];0.0005679130554199219;0.0;True
rnd_1500_30_4.txt;11;[4, 240, 329, 369, 430, 733, 899, 925, 1285, 1337, 1488];1800.0369980335236;0.6363636363636364;False
rnd_50_20_2.txt;6;[2, 8, 12, 37, 42, 46];0.004472017288208008;0.0;True
rnd_10_30_1.txt;3;[3, 6, 8];0.00011706352233886719;0.0;True
rnd_3500_20_3.txt;20;[175, 214, 283, 445, 599, 820, 894, 979, 1153, 1489, 1862, 2016, 2328, 2350, 2860, 2922, 3070, 3191, 3252, 3361];1800.486974954605;0.7;False
rnd_600_50_3.txt;5;[172, 387, 433, 434, 450];1800.0133829116821;0.2;False
rnd_500_40_4.txt;6;[218, 253, 256, 257, 310, 385];1800.0067510604858;0.3333333333333333;False
rnd_450_50_4.txt;5;[5, 74, 82, 329, 359];940.5206699371338;0.0;True
rnd_2500_40_1.txt;9;[162, 813, 815, 1519, 1731, 2313, 2424, 2427, 2486];1800.060290813446;0.6666666666666666;False
rnd_3000_30_3.txt;13;[287, 489, 830, 915, 916, 1382, 1599, 1664, 1736, 1864, 2588, 2887, 2945];1800.146770954132;0.6923076923076923;False
rnd_50_30_1.txt;5;[20, 21, 32, 36, 48];0.01572108268737793;0.0;True
rnd_800_20_1.txt;13;[98, 110, 147, 170, 200, 234, 302, 342, 352, 358, 488, 588, 673];1800.0066661834717;0.46153846153846156;False
rnd_2000_30_2.txt;12;[64, 172, 192, 221, 302, 849, 892, 1236, 1303, 1382, 1424, 1928];1800.0759270191193;0.6666666666666666;False
rnd_10_40_3.txt;2;[1, 5];0.00021219253540039062;0.0;True
rnd_20_50_1.txt;3;[9, 11, 19];0.013482093811035156;0.0;True
rnd_4000_40_1.txt;11;[179, 562, 655, 1285, 1352, 1612, 1821, 2146, 2352, 2457, 3858];1800.1896889209747;0.7272727272727273;False
rnd_400_30_4.txt;8;[58, 138, 161, 237, 240, 263, 291, 396];1800.0039150714874;0.25;False
rnd_350_50_2.txt;5;[5, 170, 183, 313, 320];234.1716709136963;0.0;True
rnd_1000_50_3.txt;6;[353, 407, 531, 677, 840, 954];1800.0541331768036;0.5;False
rnd_400_40_1.txt;6;[72, 121, 126, 147, 151, 283];1800.0097620487213;0.16666666666666666;False
rnd_1000_20_4.txt;14;[73, 156, 206, 394, 402, 598, 600, 762, 766, 782, 856, 881, 924, 941];1800.0129981040955;0.5;False
rnd_500_20_2.txt;12;[36, 40, 135, 224, 290, 298, 316, 337, 425, 430, 442, 452];1800.0184228420258;0.4166666666666667;False
rnd_1000_40_1.txt;7;[136, 283, 507, 732, 821, 848, 979];1800.0124599933624;0.42857142857142855;False
rnd_900_40_4.txt;7;[72, 108, 171, 225, 309, 754, 885];1800.0091061592102;0.42857142857142855;False
rnd_350_40_3.txt;6;[5, 73, 113, 211, 219, 317];1708.8271551132202;0.0;True
rnd_50_30_4.txt;5;[1, 20, 21, 25, 28];0.016899824142456055;0.0;True
rnd_1500_40_3.txt;8;[119, 197, 320, 650, 723, 867, 879, 998];1800.0415201187134;0.625;False
rnd_30_50_2.txt;3;[0, 1, 2];0.005251169204711914;0.0;True
rnd_300_40_1.txt;6;[83, 186, 197, 212, 223, 252];691.4837598800659;0.0;True
rnd_20_30_2.txt;4;[0, 1, 6, 19];0.0034208297729492188;0.0;True
rnd_4000_50_2.txt;8;[176, 1061, 1228, 1279, 1483, 1660, 1773, 3907];1800.429328918457;0.75;False
rnd_800_40_1.txt;7;[0, 38, 123, 233, 292, 301, 609];1800.0171699523926;0.42857142857142855;False
rnd_2000_40_4.txt;9;[357, 441, 522, 651, 765, 889, 1008, 1355, 1421];1800.0480818748474;0.6666666666666666;False
